formula,GGA_Eg,pred_Eg,pred_Eg_std,predicted_non_metal,is_false_metal_rescued,formation_energy_per_atom,tolerance_factor,pb_fraction
Cs2NaIrF6,2.3241,3.1854299999999958,0.7274305225243171,1,0,-2.560552835,0.973082726,0.0
Cs2NaLaBr6,3.8472,3.7472,0.746126092292719,1,0,-1.875072285,0.859610722,0.0
Cs2NaLaCl6,4.6384,4.5384,0.7261815957458574,1,0,-2.503677824,0.867676868,0.0
Cs2NaLiF6,0.0,0.0,,0,0,-2.452241979,1.02063526,0.0
Cs2NaLuCl6,5.5125,5.4125000000000005,0.7779702130544603,1,0,-2.493013512,0.894648827,0.0
Cs2NaMgF6,0.0,0.0,,0,0,-2.986685164,1.001734607,0.0
Cs2NaMnF6,0.0,0.0,,0,0,-2.948292948,0.995925044,0.0
Cs2NaMoBr6,1.4759,2.722309999999998,0.9328412586823122,1,0,-1.271915984,0.911828638,0.0
Cs2NaMoCl6,1.6673,3.080939999999997,0.8311604035323155,1,0,-1.896910711,0.923351444,0.0
Cs2NaMoI6,1.3989,2.509770000000004,1.057197473086273,1,0,-0.931083819,0.895745742,0.0
Cs2NaNF6,2.8339,3.380520000000001,0.8177376899715448,1,0,-1.860750362,1.104854346,0.0
Cs2NaNdBr6,4.1567,4.0567,0.7685565431378496,1,0,-1.837486224,0.866722139,0.0
Cs2NaNdCl6,5.0403,4.940300000000001,0.7619616397168572,1,0,-2.469664998,0.875237986,0.0
Cs2NaNdF6,6.915,6.815,0.9528301580029892,1,0,-3.550107471,0.909852174,0.0
Cs2NaPbF6,0.0,2.2852200000000007,1.0158563636656501,1,1,-2.793843811,0.961665222,0.1
Cs2NaPrBr6,4.1445,4.0445,0.7700262881226837,1,0,-1.834759081,0.865699027,0.0
Cs2NaPrCl6,5.0081,4.9081,0.7839919619485896,1,0,-2.46450319,0.874149769,0.0
Cs2NaPrF6,6.7914,6.691400000000001,0.9760740348969447,1,0,-3.537112723,0.90848837,0.0
Cs2NaPrI6,3.1134,3.279080000000018,0.787039486684119,1,0,-1.460798464,0.853823165,0.0
Cs2NaRhF6,1.9597,3.1857099999999945,0.7178033476517097,1,0,-2.647008279,0.976442045,0.0
Cs2NaRuF6,0.0,0.0,,0,0,-2.633972184,0.973082726,0.0
Cs2NaSbBr6,2.567,2.7835799999999993,0.7954401194307468,1,0,-1.323658547,0.900630742,0.0
Cs2NaSbCl6,3.1285,3.342080000000004,0.5228285317386583,1,0,-1.90739184,0.911382074,0.0
Cs2NaSbF6,4.2585,4.1585,0.6749330310482671,1,0,-2.909999457,0.955549704,0.0
Cs2NaSbI6,2.0974,2.427160000000002,0.9773488294360411,1,0,-1.015700576,0.885599755,0.0
Cs2NaScBr6,3.1426,3.331080000000012,0.7392501833614935,1,0,-1.77567803,0.903007077,0.0
Cs2NaScCl6,3.9499,3.8499,0.6898120323682381,1,0,-2.424055211,0.913920742,0.0
Cs2NaScF6,6.8066,6.706600000000001,0.8700046609070564,1,0,-3.584992736,0.958788856,0.0
Cs2NaScI6,2.2218,2.917440000000013,0.9847532921498662,1,0,-1.386639133,0.887754499,0.0
Cs2NaSmCl6,5.1087,5.0087,0.7243446524963106,1,0,-2.478524591,0.879146695,0.0
Cs2NaSrF6,0.0,0.0,,0,0,-3.037791261,0.888602362,0.0
Cs2NaTaBr6,0.0,2.406420000000004,1.1108520529755523,1,1,-1.303323634,0.906995624,0.0
Cs2NaTaCl6,0.0,2.446870000000001,1.1001934162228018,1,1,-1.941074798,0.918183432,0.0
Cs2NaTaF6,0.0,0.0,,0,0,-2.93175653,0.96423652,0.0
Cs2NaTaI6,0.0,2.260590000000002,1.1257579233121127,1,1,-0.946924375,0.891369135,0.0
Cs2NaTbCl6,5.2511,5.1511000000000005,0.7163780842543965,1,0,-2.490668005,0.884677907,0.0
Cs2NaTiF6,0.0,0.0,,0,0,-3.318082105,0.975319698,0.0
Cs2NaTlBr6,1.0215,2.6352200000000057,0.8967037702608374,1,0,-1.257459011,0.881303902,0.0
Cs2NaTlCl6,1.9339,3.327770000000005,0.693916188815337,1,0,-1.829348073,0.89076257,0.0
Cs2NaTlF6,3.6183,3.545700000000003,0.7801016023570272,1,0,-2.743354736,0.929384597,0.0
Cs2NaTlI6,0.0,2.2321000000000013,0.9969409661559724,1,1,-0.956918336,0.868042266,0.0
Cs2NaTmCl6,5.4524,5.3524,0.6891204585556883,1,0,-2.494936728,0.89156942,0.0
Cs2NaUBr6,0.5204,2.6862900000000027,0.9645921863150241,1,0,-1.599451702,0.860619486,0.0
Cs2NaUCl6,0.5018,2.8581999999999987,0.9751719130491807,1,0,-2.235301229,0.86874902,0.0
Cs2NaVF6,0.0,0.0,,0,0,-3.110071318,0.982092752,0.0
Cs2NaYBr6,4.2492,4.1492,0.6238597518673573,1,0,-1.847329197,0.879040279,0.0
Cs2NaYCl6,5.1215,5.0215000000000005,0.701603734311614,1,0,-2.489809467,0.888350758,0.0
Cs2NaYF6,6.8641,6.7641,0.8834884988498725,1,0,-3.601982147,0.926340761,0.0
Cs2NaYI6,3.1561,3.551200000000026,0.4528365709613113,1,0,-1.46085321,0.865982039,0.0
Cs2NaYbCl6,0.0,2.5917,0.9061077253836869,1,1,-2.194150849,0.893511837,0.0
Cs2NbAgF6,0.0,0.0,,0,0,-2.657778998,0.936565273,0.0
Cs2NbAuF6,0.1702,2.6168099999999965,1.1102034831056875,1,0,-2.673341519,0.822217187,0.0
Cs2NbCuF6,0.0,0.0,,0,0,-2.593709512,1.022323057,0.0
Cs2NbTlF6,0.0,2.1962499999999996,1.1908099711960753,1,1,-2.81101268,0.869393583,0.0
Cs2NdAgBr6,3.4075,3.3075,0.8140162199858194,1,0,-1.580388434,0.848107588,0.0
Cs2NdAgCl6,3.8586,3.7586,0.6528109668196456,1,0,-2.185888612,0.855460316,0.0
Cs2NdAgF6,3.3433,3.2433,0.8242893324555403,1,0,-3.182122922,0.885174356,0.0
Cs2NdAgI6,2.7392,2.6391999999999998,0.8823358115819628,1,0,-1.239150688,0.837747817,0.0
Cs2NdAuCl6,2.2249,2.932339999999994,0.5593720804616553,1,0,-2.047539321,0.823951649,0.0
Cs2NdCuBr6,2.2676,2.3518000000000034,0.6922961505020828,1,0,-1.522585619,0.904917192,0.0
Cs2NdCuI6,1.9946,1.937779999999998,0.727265612826565,1,0,-1.174935981,0.889485858,0.0
Cs2PbClF6,0.0,2.214230000000002,0.9819662708565903,1,1,-2.347699634,1.095567975,0.1
Cs2PrAgCl6,3.8493,3.7493,0.6649638714997979,1,0,-2.181027424,0.854420694,0.0
Cs2PrAgF6,3.3116,3.2116,0.8394064483907663,1,0,-3.168126565,0.883883476,0.0
Cs2PrAgI6,2.7826,2.6826,0.9028006369071732,1,0,-1.239421325,0.836851145,0.0
Cs2PrAuCl6,2.2164,2.9309999999999943,0.5633096839217316,1,0,-2.042869049,0.822987157,0.0
Cs2PrCuBr6,2.2451,2.3513000000000033,0.688039904366019,1,0,-1.520822974,0.903801977,0.0
Cs2PrCuCl6,2.3993,2.9934399999999894,0.6705288706685208,1,0,-2.12926203,0.914770111,0.0
Cs2PrCuI6,2.0962,1.9962,0.7380504793034128,1,0,-1.175887577,0.888475079,0.0
Cs2RbAlBr6,3.2316,3.1315999999999997,0.9296476889660938,1,0,-1.519484799,0.859179118,0.0
Cs2RbAlCl6,4.6799,4.5799,0.851749788611654,1,0,-2.175691694,0.867218185,0.0
Cs2RbAlI6,1.8888,2.312520000000001,0.9943796305234746,1,0,-1.1367427,0.847870873,0.0
Cs2RbAsBr6,3.0927,2.9926999999999997,0.7342836302138289,1,0,-1.253859067,0.852756683,0.0
Cs2RbAsCl6,3.4902,3.3902,0.5353224355470252,1,0,-1.825277044,0.860395664,0.0
Cs2RbAsF6,4.5697,4.4697000000000005,0.7101494882065331,1,0,-2.802210681,0.891311069,0.0
Cs2RbAsI6,2.3035,2.2035,0.6452241939047235,1,0,-0.965056389,0.842000998,0.0
Cs2RbAuBr6,0.0344,2.1542600000000087,0.7392978103579101,1,1,-1.056372922,0.816151865,0.0
Cs2RbAuCl6,0.2226,2.6613899999999937,0.7296522582024939,1,0,-1.584217869,0.821613222,0.0
Cs2RbAuF6,0.8026,2.656829999999996,0.8696960969787084,1,0,-2.349130846,0.843467333,0.0
Cs2RbBiBr6,3.5829,3.4829,0.6715581794602761,1,0,-1.389405983,0.79344594,0.0
Cs2RbBiCl6,4.1439,4.043900000000001,0.24557165960265093,1,0,-1.966751478,0.797643954,0.0
Cs2RbBiF6,4.8396,4.7396,0.7376375833700456,1,0,-2.931787302,0.814326427,0.0
Cs2RbBiI6,2.801,2.701,0.7446494702878671,1,0,-1.084819537,0.787482948,0.0
Cs2RbCeCl6,0.3612,2.8169899999999966,0.9107998627031079,1,0,-2.453744688,0.800237918,0.0
Cs2RbCuF6,0.9363,2.9258299999999937,0.8710383809568891,1,0,-2.57610261,0.898864552,0.0
Cs2RbDyCl6,5.0728,4.9728,0.7413436587710189,1,0,-2.493011741,0.813196166,0.0
Cs2RbErCl6,5.0819,4.9819,0.7395751169421557,1,0,-2.495550845,0.816163051,0.0
Cs2RbEuCl6,0.0,2.5215599999999974,0.7920126049501975,1,1,-2.293826718,0.808520322,0.0
Cs2RbGaBr6,2.1443,2.4266400000000012,0.7562657670422492,1,0,-1.37669647,0.847127926,0.0
Cs2RbGaCl6,3.471,3.5524000000000093,0.5589721281065813,1,0,-1.991147721,0.854420694,0.0
Cs2RbGaF6,6.1147,6.0147,0.7540393143596688,1,0,-3.076386819,0.883883476,0.0
Cs2RbGaI6,0.9795,1.9423799999999973,0.7030989514997168,1,0,-1.035216701,0.836851145,0.0
Cs2RbGdCl6,3.1649,3.2659599999999998,0.748479310602504,1,0,-2.485064779,0.809717538,0.0
Cs2RbInBr6,2.5058,2.47518,0.8041540695662743,1,0,-1.420170593,0.822691543,0.0
Cs2RbInCl6,3.6863,3.6043000000000114,0.5477825389696168,1,0,-2.018400102,0.828529158,0.0
Cs2RbInF6,5.5531,5.4531,0.7208480813597273,1,0,-3.009597257,0.851935881,0.0
Cs2RbInI6,1.3992,1.8862799999999957,0.7479380733723883,1,0,-1.090533982,0.814435489,0.0
Cs2RbIrF6,2.5533,3.0823899999999966,0.76484281908115,1,0,-2.554891226,0.872971335,0.0
Cs2RbLaCl6,4.7798,4.6798,0.8078974615630367,1,0,-2.501391256,0.797385482,0.0
Cs2RbLuCl6,5.0869,4.9869,0.7839395739468705,1,0,-2.496047599,0.820107182,0.0
Cs2RbNF6,3.0158,3.2846399999999982,0.842087210685448,1,0,-1.876927963,0.977566979,0.0
Cs2RbNbF6,0.0,0.0,,0,0,-3.011389947,0.865845038,0.0
Cs2RbNdCl6,4.8822,4.7822000000000005,0.8153652361978644,1,0,-2.468278797,0.80376665,0.0
Cs2RbPbF6,0.0,2.2146000000000003,0.984906310265093,1,1,-2.773622098,0.845213574,0.1
Cs2RbPdF6,0.0,2.35809,0.8653744865085864,1,1,-2.496224733,0.890430761,0.0
Cs2RbPrCl6,4.8665,4.766500000000001,0.8334790017750896,1,0,-2.462846584,0.802848809,0.0
Cs2RbRuF6,0.0,0.0,,0,0,-2.627194443,0.872971335,0.0
Cs2RbSbBr6,3.0252,2.9252,0.7275046237653762,1,0,-1.334989317,0.827999231,0.0
Cs2RbSbCl6,3.5021,3.4021,0.5132577909783724,1,0,-1.910198426,0.834146305,0.0
Cs2RbSbF6,4.0755,3.9755,0.6882681582057977,1,0,-2.893427109,0.858834147,0.0
Cs2RbSbI6,2.5506,2.4506,0.7714291721214602,1,0,-1.036180549,0.819312348,0.0
Cs2RbScBr6,3.2669,3.1669,0.8776410425680868,1,0,-1.788947975,0.830007313,0.0
Cs2RbScCl6,4.088,3.988,0.787085177347408,1,0,-2.429761152,0.836272421,0.0
Cs2RbScF6,6.7074,6.6074,0.9393826932619095,1,0,-3.575469968,0.861449886,0.0
Cs2RbScI6,2.4133,2.4205400000000012,0.9905173942945172,1,0,-1.408986048,0.821156262,0.0
Cs2RbSmCl6,4.9125,4.8125,0.772895435101023,1,0,-2.477725237,0.807061856,0.0
Cs2RbTaF6,0.0,2.187340000000002,1.0820979273614755,1,1,-2.949177814,0.865845038,0.0
Cs2RbTbCl6,4.9379,4.8379,0.7789104233478982,1,0,-2.491070414,0.811720798,0.0
Cs2RbTlBr6,1.5141,2.3715500000000067,0.7697511594664875,1,0,-1.272126264,0.81163561,0.0
Cs2RbTlCl6,2.491,3.285620000000003,0.6537995224837652,1,0,-1.836832896,0.816840365,0.0
Cs2RbTlF6,3.8708,3.7708,0.8327705047610644,1,0,-2.725276128,0.837638833,0.0
Cs2RbTlI6,0.6115,1.8747200000000017,0.7264693535174077,1,0,-0.978269982,0.804262526,0.0
Cs2RbTmCl6,5.0985,4.9985,0.7244318543520857,1,0,-2.497001352,0.817518803,0.0
Cs2RbYBr6,4.1764,4.0764000000000005,0.874462265852564,1,0,-1.856717986,0.809715336,0.0
Cs2RbYCl6,4.9532,4.8532,0.8043599433089647,1,0,-2.490766731,0.814811788,0.0
Cs2RbYF6,6.3513,6.2513000000000005,0.9323935518867544,1,0,-3.582782191,0.83516549,0.0
Cs2RbYI6,3.3299,3.2298999999999998,1.0292537871681617,1,0,-1.480205201,0.80249362,0.0
Cs2RhAuF6,0.7084,2.569219999999997,0.9554955214965687,1,0,-2.109890517,0.903650839,0.0
Cs2RuAuF6,0.0,0.0,,0,0,-2.086171909,0.834344285,0.0
Cs2SBrCl6,0.0,2.4459999999999953,0.7767347681158595,1,1,-1.257371593,0.913072949,0.0
Cs2SbAuBr6,0.3019,2.130940000000015,0.45549480392206515,1,0,-0.996075113,0.848528137,0.0
Cs2SbAuCl6,0.4246,2.5822099999999892,0.5441656603461859,1,0,-1.526260893,0.855906643,0.0
Cs2SbAuF6,1.0143,2.6267499999999933,0.8475785435580583,1,0,-2.383122461,0.885728745,0.0
Cs2SbAuI6,0.519,1.7018300000000042,0.4739607590296909,1,0,-0.758773003,0.838132693,0.0
Cs2ScAgBr6,2.888,2.788,0.8139936537836144,1,0,-1.51747841,0.882819472,0.0
Cs2ScAgCl6,3.4125,3.3125,0.6842778967641727,1,0,-2.139645349,0.892377733,0.0
Cs2ScAgF6,3.6716,3.5716,0.785466749391723,1,0,-3.222340639,0.931424959,0.0
Cs2ScAgI6,2.2099,2.1099,0.8291517120527464,1,0,-1.163134941,0.869421205,0.0
Cs2ScAuBr6,1.7497,2.376140000000007,0.6485337311196687,1,0,-1.39894048,0.850637155,0.0
Cs2ScAuCl6,2.0623,2.942579999999994,0.6018361434809301,1,0,-2.002601989,0.858145283,0.0
Cs2ScAuF6,1.8813,3.0861199999999984,0.8718523072172267,1,0,-3.041203504,0.888511139,0.0
Cs2ScAuI6,1.1227,1.9092200000000021,0.739894311101255,1,0,-1.070729866,0.840062392,0.0
Cs2ScCuCl6,1.9632,3.038509999999994,0.7691678814797196,1,0,-2.080712414,0.958415423,0.0
Cs2ScCuF6,1.8406,3.2039699999999978,0.8679427913751,1,0,-3.150176105,1.016201362,0.0
Cs2ScHgBr6,0.0,2.109740000000006,0.8369160844433567,1,1,-1.451210061,0.892799171,0.0
Cs2ScHgCl6,0.0,2.3649600000000013,0.9977314760996563,1,1,-2.057655083,0.90302077,0.0
Cs2ScHgI6,0.0,1.8281800000000001,0.7891039143230755,1,1,-1.113604361,0.878492213,0.0
Cs2ScInBr6,2.5285,2.4546599999999983,0.8325426622101719,1,0,-1.580299162,0.920824257,0.0
Cs2ScInCl6,2.838,3.4956800000000072,0.6649085182188581,1,0,-2.205148392,0.932978805,0.0
Cs2ScInF6,4.2714,4.1714,0.766124159911434,1,0,-3.336480008,0.98323075,0.0
Cs2ScInI6,2.129,2.029,0.7256646729723031,1,0,-1.219484214,0.903882161,0.0
Cs2ScTlBr6,3.1775,3.0775,0.8670299821805456,1,0,-1.620148514,0.832699956,0.0
Cs2ScTlCl6,3.61,3.51,0.682698873296272,1,0,-2.247140243,0.83912416,0.0
Cs2ScTlF6,5.2982,5.1982,0.8770977183871813,1,0,-3.374658873,0.864962423,0.0
Cs2ScTlI6,2.4279,2.3279,0.7553793163702593,1,0,-1.257225832,0.823627763,0.0
Cs2SeClF6,0.0,2.34177,0.9354525734103244,1,1,-2.271513093,1.208797067,0.0
Cs2SmAgCl6,3.8839,3.7839,0.6111454491362921,1,0,-2.194082537,0.859193994,0.0
Cs2SmAuCl6,2.2743,2.9508999999999945,0.5506866531885446,1,0,-2.055389434,0.827414794,0.0
Cs2SmCuCl6,2.6071,3.03855999999999,0.6224965272192281,1,0,-2.140210112,0.920243679,0.0
Cs2TaAgBr6,0.0,2.0255600000000062,0.9472070979463786,1,1,-1.040061267,0.886631301,0.0
Cs2TaAgCl6,0.0,2.2808999999999973,1.075900316014454,1,1,-1.650998794,0.896441384,0.0
Cs2TaAgF6,0.3133,2.6418999999999953,1.1218575622600224,1,0,-2.76732182,0.936565273,0.0
Cs2TaAgI6,0.0,1.709650000000001,0.8796226051551885,1,1,-0.720175317,0.872887797,0.0
Cs2TaAuF6,1.1917,2.8146899999999966,1.0720050624414041,1,0,-2.825129317,0.822217187,0.0
Cs2TaCuBr6,0.0,2.013500000000006,0.9526010969970591,1,1,-0.975995107,0.948908546,0.0
Cs2TaCuCl6,0.0,2.286409999999998,1.0896663075914568,1,1,-1.589813617,0.963104344,0.0
Cs2TaCuI6,0.0,1.730300000000001,0.8981738194803954,1,1,-0.651869485,0.929203139,0.0
Cs2TaHgF6,0.0,0.0,,0,0,-2.887098406,0.928367765,0.0
Cs2TaTlF6,0.0,2.1032200000000003,1.217922752722847,1,1,-2.756396274,0.869393583,0.0
Cs2TbAgCl6,3.8468,3.7468,0.602366326748101,1,0,-2.205200286,0.864476233,0.0
Cs2TbAuCl6,2.2022,2.9576599999999953,0.5099720819809646,1,0,-2.065888204,0.832312396,0.0
Cs2TbCuCl6,2.6108,3.034279999999991,0.6018671627527112,1,0,-2.14913394,0.926305891,0.0
Cs2TlAgBr6,0.0,2.128560000000012,0.7133720813152147,1,1,-1.035488743,0.86206469,0.0
Cs2TlAgCl6,0.0527,2.815009999999994,0.7660194840211308,1,1,-1.57171141,0.870285269,0.0
Cs2TlAgF6,1.013,2.8512799999999974,0.9969514840753292,1,0,-2.385283473,0.903650839,0.0
Cs2TlAgI6,0.0,1.7250100000000024,0.6848389225942096,1,1,-0.7871847,0.850506058,0.0
Cs2TlAsBr6,1.2309,2.168620000000008,0.5237425852458436,1,0,-1.106066803,0.855599205,0.0
Cs2TlAsCl6,2.076,2.9986599999999988,0.4932305793439804,1,0,-1.660301657,0.863414596,0.0
Cs2TlAsF6,3.0006,3.286420000000001,0.8958206202136676,1,0,-2.608919724,0.895071875,0.0
Cs2TlAsI6,0.9989,1.6921300000000021,0.4362032933163169,1,0,-0.836314694,0.844599766,0.0
Cs2TlAuBr6,0.0,2.1320900000000096,0.7114512505435654,1,1,-0.978407027,0.81875522,0.0
Cs2TlAuCl6,0.0,2.482869999999999,0.9155667715136907,1,1,-1.485711039,0.824365695,0.0
Cs2TlAuF6,0.0,0.0,,0,0,-2.214670738,0.846834468,0.0
Cs2TlAuI6,0.0,1.7332800000000046,0.6842842549701117,1,1,-0.76696336,0.810815776,0.0
Cs2TlBiBr6,1.7293,2.2129600000000065,0.5537552152350355,1,0,-1.233266323,0.795906237,0.0
Cs2TlBiCl6,2.2076,2.9998600000000057,0.5077678410454917,1,0,-1.79411547,0.800237918,0.0
Cs2TlBiF6,3.3686,3.2685999999999997,0.9328488106869184,1,0,-2.737308075,0.817464487,0.0
Cs2TlBiI6,1.3723,1.6504800000000048,0.4017145374516595,1,0,-0.947356717,0.789755626,0.0
Cs2TlCuBr6,0.0,2.1477200000000103,0.7430858642175876,1,1,-1.020247748,0.920824257,0.0
Cs2TlCuCl6,0.0,2.5496199999999978,0.9084169503042104,1,1,-1.562758518,0.932978805,0.0
Cs2TlCuF6,0.0,0.0,,0,0,-2.398094714,0.98323075,0.0
Cs2TlFeF6,2.9884,2.8884,1.4912536298027905,1,0,-2.794552556,0.90077297,0.0
Cs2TlGaBr6,1.7562,2.2400800000000065,0.6248551781012953,1,0,-1.219434385,0.849932985,0.0
Cs2TlGaCl6,2.6752,3.1895000000000038,0.5919776600514584,1,0,-1.815381182,0.85739777,0.0
Cs2TlGaF6,4.8558,4.755800000000001,0.922474327230843,1,0,-2.873695871,0.887581734,0.0
Cs2TlGaH6,0.6594,2.2775499999999993,1.0426078109720847,1,0,-0.103946323,0.879640836,0.0
Cs2TlGaI6,1.1177,1.725120000000001,0.5122555862067293,1,0,-0.899956871,0.839418173,0.0
Cs2TlHgBr6,0.0,2.1091800000000074,0.7428548496173385,1,1,-1.062933524,0.856312799,0.0
Cs2TlHgCl6,0.0,2.4752200000000006,0.949159550128429,1,1,-1.585592864,0.864172642,0.0
Cs2TlHgF6,0.0,2.161330000000001,1.063822485708964,1,1,-2.367614438,0.896017041,0.0
Cs2TlHgI6,0.0,1.7144200000000047,0.6518000181037121,1,1,-0.81493723,0.845251967,0.0
Cs2TlInBr6,2.1952,2.255500000000006,0.6699163753783001,1,0,-1.260877768,0.825336854,0.0
Cs2TlInCl6,2.7088,3.248280000000007,0.6050720962001134,1,0,-1.8418401,0.831328243,0.0
Cs2TlInF6,4.1249,4.024900000000001,0.9270217557317625,1,0,-2.810666266,0.855371106,0.0
Cs2TlInH6,0.6858,2.2457599999999984,1.043354792196787,1,0,-0.0744576,0.913253899,0.0
Cs2TlInI6,1.4067,1.708340000000002,0.5194969147165367,1,0,-0.95155779,0.81686664,0.0
Cs2TlMoF6,4.0024,3.9023999999999996,0.859283147513089,1,0,-2.815374541,0.874771276,0.0
Cs2TlPdF6,0.0,2.2327399999999997,1.0476685508308434,1,1,-2.329622743,1.035285527,0.0
Cs2TlRhF6,1.9553,3.0769599999999975,0.9571908160863227,1,0,-2.447570071,0.879303769,0.0
Cs2TlRuF6,0.0,0.0,,0,0,-2.42701112,0.876578654,0.0
Cs2TlSbBr6,1.2264,2.1759600000000088,0.5545950580378446,1,0,-1.183512074,0.83067884,0.0
Cs2TlSbCl6,2.0339,3.0085000000000006,0.5089062290835119,1,0,-1.742162036,0.836983537,0.0
Cs2TlSbF6,2.7774,3.243740000000001,0.9066058748982377,1,0,-2.700654745,0.862325343,0.0
Cs2TlSbI6,0.9276,1.6619900000000025,0.44020664454321856,1,0,-0.903364788,0.821772746,0.0
Cs2TlSiH6,0.0,2.0180700000000007,1.0334661218927326,1,1,-0.126446217,1.150400023,0.0
Cs2TlVF6,0.0,0.0,,0,0,-2.883643518,0.883883476,0.0
Cs2TmAgCl6,3.775,3.675,0.5799623915393148,1,0,-2.208297615,0.871055433,0.0
Cs2TmCuCl6,2.4663,2.985159999999991,0.5879477650267929,1,0,-2.14955119,0.933863984,0.0
Cs2YAgBr6,3.3675,3.2675,0.8467506088571759,1,0,-1.587898078,0.859898699,0.0
Cs2YAgCl6,3.905,3.8049999999999997,0.6758585520654452,1,0,-2.204134692,0.867982927,0.0
Cs2YAgF6,3.5148,3.4148,0.7601139482998579,1,0,-3.234435153,0.90077297,0.0
Cs2YAgI6,2.5216,2.4215999999999998,0.9643736711462016,1,0,-1.236518976,0.848528137,0.0
Cs2YAuBr6,1.8854,2.510890000000005,0.7428514373008909,1,0,-1.466624877,0.829336871,0.0
Cs2YAuCl6,2.2507,2.9859399999999945,0.5862638624373844,1,0,-2.064754638,0.835562512,0.0
Cs2YAuI6,1.2458,2.044659999999999,0.8762433933559781,1,0,-1.141227394,0.820540703,0.0
Cs2YCuBr6,2.3867,2.54044,0.7966046738502108,1,0,-1.527540417,0.918353351,0.0
Cs2YCuCl6,2.566,3.1105399999999928,0.6986938588537902,1,0,-2.14790187,0.930333308,0.0
Cs2YCuI6,1.7819,2.1348799999999963,0.8995628858506762,1,0,-1.169737503,0.901648515,0.0
Cs2YHgBr6,0.0,2.1779700000000055,0.926087268619973,1,1,-1.514752148,0.854175579,0.0
Cs2YHgCl6,0.0,2.304440000000001,1.0280176002384402,1,1,-2.116100633,0.861902486,0.0
Cs2YHgF6,0.0,0.0,,0,0,-3.157673787,0.893187513,0.0
Cs2YHgI6,0.0,1.9227599999999996,0.9086553155074797,1,1,-1.180258842,0.84329838,0.0
Cs2YInBr6,3.2242,3.1242,0.9045561251796396,1,0,-1.643696832,0.895915398,0.0
Cs2YInCl6,3.5192,3.532640000000008,0.6352270699521533,1,0,-2.262829245,0.906346813,0.0
Cs2YInF6,4.062,3.962,0.7611076286570772,1,0,-3.346859737,0.949136619,0.0
Cs2YInI6,2.7342,2.6342,0.974396601800315,1,0,-1.285753959,0.881321495,0.0
Cs2YTlBr6,3.9156,3.8156,0.9172541569270745,1,0,-1.685585898,0.812277726,0.0
Cs2YTlCl6,4.3479,4.2479000000000005,0.6870050162844528,1,0,-2.306407004,0.817518803,0.0
Cs2YTlF6,5.0455,4.9455,0.8948983716601572,1,0,-3.383475321,0.838466539,0.0
Cs2YTlI6,3.2366,3.1366,1.0000960601862212,1,0,-1.325724979,0.804853895,0.0
CsAgBr3,0.0,2.0933800000000087,0.6562805616502739,1,1,-0.913713074,0.885102626,0.0
CsAgCl3,0.0,2.41915999999999,0.7625138650542669,1,1,-1.436688937,0.89481149,0.0
CsAgF3,0.0,0.0,,0,0,-2.15000823,0.934502354,0.0
CsAlTe3,1.3547,2.016120000000004,1.2839883744021998,1,0,-0.654889391,0.999480623,0.0
CsAsO3,2.6314,3.3930999999999942,0.8991981928362627,1,0,-1.902667095,1.167106354,0.0
CsAuBr3,0.709,2.2110100000000084,0.5759055737705616,1,0,-0.900947011,0.836090429,0.0
CsAuCl3,0.8609,2.649319999999993,0.6194742428866589,1,0,-1.402400824,0.842716301,0.0
CsAuF3,0.0,0.0,,0,0,-1.937938877,0.869393583,0.0
CsAuI3,0.9509,1.775710000000003,0.6341326721593835,1,0,-0.721001645,0.82673814,0.0
CsAuO3,0.0,1.872459999999999,0.926371819735466,1,1,-0.461520362,1.101937979,0.0
CsAuSe3,1.3438,1.9859500000000057,0.5487969091567485,1,0,-0.492065298,1.012133236,0.0
CsBSe3,1.6938,2.4583500000000007,0.81658063135247,1,0,-0.573313392,0.829884164,0.0
CsBaI3,3.6292,3.5292,1.109225289289782,1,0,-1.697561282,0.770845984,0.0
CsBaO3,0.0,2.3197599999999996,0.692021634343899,1,1,-1.319735332,0.803649035,0.0
CsBeF3,6.6615,6.5615000000000006,0.9993174838858758,1,0,-3.42538176,1.77382753,0.0
CsBeH3,3.3425,3.2424999999999997,1.16580627189941,1,0,-0.192600871,1.683974339,0.0
CsBiO3,0.0,1.6684500000000007,1.0681311003336624,1,1,-1.374056008,1.005008249,0.0
CsBrO3,4.3148,4.2148,0.9452145838908741,1,0,-1.070669692,1.269484104,0.0
CsCaBr3,4.4485,4.3485000000000005,0.949887399432165,1,0,-1.987380911,0.867161357,0.0
CsCaCl3,5.3829,5.282900000000001,0.899831257736693,1,0,-2.631980587,0.875705195,0.0
CsCaF3,7.2341,7.1341,1.017808803263167,1,0,-3.741407882,0.910437916,0.0
CsCaH3,3.4935,3.3935,1.1739682235904014,1,0,-0.469542802,0.901271348,0.0
CsCaI3,3.6642,3.5642,1.0542976050432802,1,0,-1.617346192,0.855157263,0.0
CsCaO3,0.0,2.3837400000000004,0.7343556443576916,1,1,-1.496024229,0.881736391,0.0
CsCdBr3,2.901,2.8009999999999997,0.7476172526099158,1,0,-1.278363901,0.882061036,0.0
CsCdCl3,2.4921,2.9830799999999926,0.6094880750269028,1,0,-1.832828632,0.89156942,0.0
CsCdF3,3.7494,3.6494,0.830910693396108,1,0,-2.729730089,0.930403659,0.0
CsCdO3,0.0,2.40836,0.624866794124955,1,1,-0.713090966,0.985470084,0.0
